公司代碼	簡稱	TSE 產業別	年月	轉投資名稱	地區	期末累計匯出金額(NTD)
1102	亞泥         	1	200912	江西亞利通運        	0	0
1102	亞泥         	1	200912	江西亞東水泥        	0	4286827
1102	亞泥         	1	200912	武漢亞力水泥製品    	2	0
1102	亞泥         	1	200912	武漢亞東水泥        	2	777068
1102	亞泥         	1	200912	南昌亞力水泥製品    	0	0
1102	亞泥         	1	200912	南昌亞東水泥        	0	0
1102	亞泥         	1	200912	揚州亞東水泥        	0	506217
1102	亞泥         	1	200912	湖北亞利運輸        	2	0
1102	亞泥         	1	200912	湖北亞東水泥        	2	1839744
1102	亞泥         	1	200912	黃岡亞東水泥        	2	490279
1102	亞泥         	1	201012	1	      	11705659
1102	亞泥         	1	201012	上海亞力水泥製品    	0	326481
1102	亞泥         	1	201012	上海亞東投資        	0	1599400
1102	亞泥         	1	201012	上海亞福水泥製品    	0	36932
1102	亞泥         	1	201012	四川亞力水泥製品    	4	86368
1102	亞泥         	1	201012	四川亞利運輸        	4	91602
1102	亞泥         	1	201012	四川亞東水泥        	4	2282576
1102	亞泥         	1	201012	成都亞力水泥製品    	4	61068
1102	亞泥         	1	201012	成都亞鑫礦渣微粉    	4	28498
1102	亞泥         	1	201012	江西亞利通運        	0	0
1102	亞泥         	1	201012	江西亞東水泥        	0	3902972
1102	亞泥         	1	201012	武漢亞力水泥製品    	2	0
1102	亞泥         	1	201012	武漢亞東水泥        	2	707487
1102	亞泥         	1	201012	武漢亞鑫水泥        	2	0
1102	亞泥         	1	201012	武漢長亞航運        	2	0
1102	亞泥         	1	201012	南昌亞力水泥製品    	0	0
1102	亞泥         	1	201012	南昌亞東水泥        	0	0
1102	亞泥         	1	201012	揚州亞東水泥        	0	460889
1102	亞泥         	1	201012	湖北中建亞東混凝土  	2	0
1102	亞泥         	1	201012	湖北亞利運輸        	2	0
1102	亞泥         	1	201012	湖北亞東水泥        	2	1675008
1102	亞泥         	1	201012	黃岡亞東水泥        	2	446378
1102	亞泥         	1	201112	1	      	12166561
1102	亞泥         	1	201112	上海亞力水泥製品    	0	339336
1102	亞泥         	1	201112	上海亞東投資        	0	1662375
1102	亞泥         	1	201112	上海亞福水泥製品    	0	38386
1102	亞泥         	1	201112	四川亞力水泥製品    	4	89768
1102	亞泥         	1	201112	四川亞利運輸        	4	95209
1102	亞泥         	1	201112	四川亞東水泥        	4	2372451
1102	亞泥         	1	201112	成都亞力水泥製品    	4	63473
1102	亞泥         	1	201112	成都亞鑫礦渣微粉    	4	29621
1102	亞泥         	1	201112	江西亞利通運        	0	0
1102	亞泥         	1	201112	江西亞東水泥        	0	4056648
1102	亞泥         	1	201112	武漢亞力水泥製品    	2	0
1102	亞泥         	1	201112	武漢亞東水泥        	2	735344
1102	亞泥         	1	201112	武漢亞鑫水泥        	2	0
1102	亞泥         	1	201112	武漢長亞航運        	2	0
1102	亞泥         	1	201112	南昌亞力水泥製品    	0	0
1102	亞泥         	1	201112	南昌亞東水泥        	0	0
1102	亞泥         	1	201112	揚州亞東水泥        	0	479036
1102	亞泥         	1	201112	湖北中建亞東混凝土  	2	0
1102	亞泥         	1	201112	湖北亞利運輸        	2	0
1102	亞泥         	1	201112	湖北亞東水泥        	2	1740960
1102	亞泥         	1	201112	黃岡亞東水泥        	2	463954
1102	亞泥         	1	201212	1	      	10914156
1102	亞泥         	1	201212	上海亞力水泥製品    	0	325471
1102	亞泥         	1	201212	上海亞東投資        	0	1570997
1102	亞泥         	1	201212	上海亞福水泥製品    	0	36817
1102	亞泥         	1	201212	四川亞力水泥製品    	4	86100
1102	亞泥         	1	201212	四川亞利運輸        	4	87289
1102	亞泥         	1	201212	四川亞東水泥        	4	2121691
1102	亞泥         	1	201212	成都亞力水泥製品    	4	58647
1102	亞泥         	1	201212	成都亞鑫礦渣微粉    	4	28410
1102	亞泥         	1	201212	江西亞利通運        	0	0
1102	亞泥         	1	201212	江西亞東水泥        	0	3468915
1102	亞泥         	1	201212	武漢亞力水泥製品    	2	0
1102	亞泥         	1	201212	武漢亞東水泥        	2	681903
1102	亞泥         	1	201212	武漢亞鑫水泥        	2	0
1102	亞泥         	1	201212	武漢長亞航運        	2	0
1102	亞泥         	1	201212	南昌亞力水泥製品    	0	0
1102	亞泥         	1	201212	南昌亞東水泥        	0	0
1102	亞泥         	1	201212	揚州亞東水泥        	0	430009
1102	亞泥         	1	201212	湖北中建亞東混凝土  	2	0
1102	亞泥         	1	201212	湖北亞利運輸        	2	0
1102	亞泥         	1	201212	湖北亞東水泥        	2	1572910
1102	亞泥         	1	201212	黃岡亞東水泥        	2	444997
1102	亞泥         	1	201312	1	      	11125066
1102	亞泥         	1	201312	上海亞力水泥製品    	0	333256
1102	亞泥         	1	201312	上海亞東投資        	0	1612453
1102	亞泥         	1	201312	上海亞福水泥製品    	0	37789
1102	亞泥         	1	201312	四川亞力水泥製品    	4	88372
1102	亞泥         	1	201312	四川亞利運輸        	4	89592
1102	亞泥         	1	201312	四川亞東水泥        	4	2177679
1102	亞泥         	1	201312	成都亞力水泥製品    	4	60194
1102	亞泥         	1	201312	成都亞鑫礦渣微粉    	4	29160
1102	亞泥         	1	201312	江西亞利通運        	0	0
1102	亞泥         	1	201312	江西亞東水泥        	0	3484162
1102	亞泥         	1	201312	武漢亞力水泥製品    	2	0
1102	亞泥         	1	201312	武漢亞東水泥        	2	699897
1102	亞泥         	1	201312	武漢亞鑫水泥        	2	0
1102	亞泥         	1	201312	武漢長亞航運        	2	0
1102	亞泥         	1	201312	南昌亞力水泥製品    	0	0
1102	亞泥         	1	201312	南昌亞東水泥        	0	0
1102	亞泥         	1	201312	泰州亞東建材        	0	0
1102	亞泥         	1	201312	揚州亞東水泥        	0	441356
1102	亞泥         	1	201312	湖北中建亞東混凝土  	2	0
1102	亞泥         	1	201312	湖北亞利運輸        	2	0
1102	亞泥         	1	201312	湖北亞東水泥        	2	1614417
1102	亞泥         	1	201312	黃岡亞東水泥        	2	456739
1102	亞泥         	1	201412	1	      	11440307
1102	亞泥         	1	201412	上海亞力水泥製品    	0	353920
1102	亞泥         	1	201412	上海亞東投資        	0	1712436
1102	亞泥         	1	201412	上海亞福水泥製品    	0	40132
1102	亞泥         	1	201412	四川亞力水泥製品    	4	93852
1102	亞泥         	1	201412	四川亞利運輸        	4	95148
1102	亞泥         	1	201412	四川亞東水泥        	4	2312709
1102	亞泥         	1	201412	四川蘭豐水泥        	4	0
1102	亞泥         	1	201412	四川蘭豐建材        	4	0
1102	亞泥         	1	201412	成都亞力水泥製品    	4	63927
1102	亞泥         	1	201412	成都亞鑫礦渣微粉    	4	30968
1102	亞泥         	1	201412	江西亞利通運        	0	0
1102	亞泥         	1	201412	江西亞東水泥        	0	3325616
1102	亞泥         	1	201412	武漢亞力水泥製品    	2	0
1102	亞泥         	1	201412	武漢亞東水泥        	2	743295
1102	亞泥         	1	201412	武漢亞鑫水泥        	2	0
1102	亞泥         	1	201412	武漢長亞航運        	2	0
1102	亞泥         	1	201412	南昌亞力水泥製品    	0	0
1102	亞泥         	1	201412	南昌亞東水泥        	0	0
1102	亞泥         	1	201412	泰州亞東建材        	0	0
1102	亞泥         	1	201412	揚州亞東水泥        	0	468723
1102	亞泥         	1	201412	湖北中建亞東混凝土  	2	0
1102	亞泥         	1	201412	湖北亞利運輸        	2	0
1102	亞泥         	1	201412	湖北亞東水泥        	2	1714521
1102	亞泥         	1	201412	湖北鑫龍源礦業      	2	0
1102	亞泥         	1	201412	黃岡亞東水泥        	2	485060
1102	亞泥         	1	201512	1	      	11092273
1102	亞泥         	1	201512	上海亞力水泥製品    	0	367080
1102	亞泥         	1	201512	上海亞東投資        	0	1776110
1102	亞泥         	1	201512	上海亞福水泥製品    	0	41624
1102	亞泥         	1	201512	四川亞力水泥製品    	4	97342
1102	亞泥         	1	201512	四川亞利運輸        	4	89377
1102	亞泥         	1	201512	四川亞東水泥        	4	2215098
1102	亞泥         	1	201512	四川蘭豐水泥        	4	0
1102	亞泥         	1	201512	四川蘭豐建材        	4	0
1102	亞泥         	1	201512	成都亞力水泥製品    	4	66304
1102	亞泥         	1	201512	成都亞鑫礦渣微粉    	4	32120
1102	亞泥         	1	201512	江西亞利通運        	0	0
1102	亞泥         	1	201512	江西亞東水泥        	0	3084095
1102	亞泥         	1	201512	武漢亞力水泥製品    	2	0
1102	亞泥         	1	201512	武漢亞東水泥        	2	770934
1102	亞泥         	1	201512	武漢亞鑫水泥        	2	0
1102	亞泥         	1	201512	武漢長亞航運        	2	0
1102	亞泥         	1	201512	南昌亞力水泥製品    	0	0
1102	亞泥         	1	201512	南昌亞東水泥        	0	0
1102	亞泥         	1	201512	泰州亞東建材        	0	0
1102	亞泥         	1	201512	揚州亞東水泥        	0	486152
1102	亞泥         	1	201512	湖北中建亞東混凝土  	2	0
1102	亞泥         	1	201512	湖北亞利運輸        	2	0
1102	亞泥         	1	201512	湖北亞東水泥        	2	1562941
1102	亞泥         	1	201512	湖北鑫龍源礦業      	2	0
1102	亞泥         	1	201512	黃岡亞東水泥        	2	503096
1102	亞泥         	1	201612	1	      	10640458
1102	亞泥         	1	201612	上海亞力水泥製品    	0	360640
1102	亞泥         	1	201612	上海亞東投資        	0	1744950
1102	亞泥         	1	201612	上海亞福水泥製品    	0	40894
1102	亞泥         	1	201612	四川亞力水泥製品    	4	95634
1102	亞泥         	1	201612	四川亞利運輸        	4	69487
1102	亞泥         	1	201612	四川亞東水泥        	4	2176237
1102	亞泥         	1	201612	四川蘭豐水泥        	4	0
1102	亞泥         	1	201612	四川蘭豐建材        	4	0
1102	亞泥         	1	201612	成都亞力水泥製品    	4	65141
1102	亞泥         	1	201612	成都亞鑫礦渣微粉    	4	31556
1102	亞泥         	1	201612	江西亞利通運        	0	0
1102	亞泥         	1	201612	江西亞東水泥        	0	2995727
1102	亞泥         	1	201612	武漢亞力水泥製品    	2	0
1102	亞泥         	1	201612	武漢亞東水泥        	2	711008
1102	亞泥         	1	201612	武漢亞鑫水泥        	2	0
1102	亞泥         	1	201612	武漢長亞航運        	2	0
1102	亞泥         	1	201612	南昌亞力水泥製品    	0	0
1102	亞泥         	1	201612	南昌亞東水泥        	0	0
1102	亞泥         	1	201612	泰州亞東建材        	0	0
1102	亞泥         	1	201612	揚州亞東水泥        	0	477623
1102	亞泥         	1	201612	湖北中建亞東混凝土  	2	0
1102	亞泥         	1	201612	湖北亞利運輸        	2	0
1102	亞泥         	1	201612	湖北亞東水泥        	2	1436442
1102	亞泥         	1	201612	湖北鑫龍源礦業      	2	0
1102	亞泥         	1	201612	黃岡亞東水泥        	2	435119
1102	亞泥         	1	201712	1	      	9672881
1102	亞泥         	1	201712	上海亞力水泥製品    	0	332752
1102	亞泥         	1	201712	上海亞東投資        	0	1610015
1102	亞泥         	1	201712	上海亞福水泥製品    	0	37732
1102	亞泥         	1	201712	四川亞力水泥製品    	4	88239
1102	亞泥         	1	201712	四川亞利運輸        	4	64114
1102	亞泥         	1	201712	四川亞東水泥        	4	2007950
1102	亞泥         	1	201712	四川蘭豐水泥        	4	0
1102	亞泥         	1	201712	四川蘭豐建材        	4	0
1102	亞泥         	1	201712	成都亞力水泥製品    	4	60103
1102	亞泥         	1	201712	成都亞鑫礦渣微粉    	4	29116
1102	亞泥         	1	201712	江西亞利通運        	0	0
1102	亞泥         	1	201712	江西亞東水泥        	0	2668527
1102	亞泥         	1	201712	武漢亞力水泥製品    	2	0
1102	亞泥         	1	201712	武漢亞東水泥        	2	649761
1102	亞泥         	1	201712	武漢亞鑫水泥        	2	0
1102	亞泥         	1	201712	武漢長亞航運        	2	0
1102	亞泥         	1	201712	南昌亞力水泥製品    	0	0
1102	亞泥         	1	201712	南昌亞東水泥        	0	0
1102	亞泥         	1	201712	泰州亞東建材        	0	0
1102	亞泥         	1	201712	揚州亞東水泥        	0	440688
1102	亞泥         	1	201712	湖北中建亞東混凝土  	2	0
1102	亞泥         	1	201712	湖北亞利運輸        	2	0
1102	亞泥         	1	201712	湖北亞東水泥        	2	1301010
1102	亞泥         	1	201712	湖北鑫龍源礦業      	2	0
1102	亞泥         	1	201712	黃岡亞東水泥        	2	382874
1102	亞泥         	1	201812	1	      	9263670
1102	亞泥         	1	201812	上海亞力水泥製品    	0	343448
1102	亞泥         	1	201812	上海亞東投資        	0	1661767
1102	亞泥         	1	201812	上海亞福水泥製品    	0	38945
1102	亞泥         	1	201812	四川亞力水泥製品    	4	91075
1102	亞泥         	1	201812	四川亞利運輸        	4	66175
1102	亞泥         	1	201812	四川亞東水泥        	4	2054215
1102	亞泥         	1	201812	四川蘭豐水泥        	4	0
1102	亞泥         	1	201812	四川蘭豐建材        	4	0
1102	亞泥         	1	201812	成都亞力水泥製品    	4	62035
1102	亞泥         	1	201812	成都亞鑫礦渣微粉    	4	30052
1102	亞泥         	1	201812	江西亞利通運        	0	0
1102	亞泥         	1	201812	江西亞東水泥        	0	2286558
1102	亞泥         	1	201812	武漢亞力水泥製品    	2	0
1102	亞泥         	1	201812	武漢亞東水泥        	2	661328
